LOC135088064	LOC135088064	Gene Expression
LOC135088065	LOC135088065	Gene Expression
LOC135088070	LOC135088070	Gene Expression
LOC135088067	LOC135088067	Gene Expression
LOC135088071	LOC135088071	Gene Expression
LOC135088069	LOC135088069	Gene Expression
LOC135088373	LOC135088373	Gene Expression
LOC135088374	LOC135088374	Gene Expression
LOC135088066	LOC135088066	Gene Expression
LOC135088080	LOC135088080	Gene Expression
LOC135088079	LOC135088079	Gene Expression
LOC135088073	LOC135088073	Gene Expression
LOC135088075	LOC135088075	Gene Expression
LOC135088074	LOC135088074	Gene Expression
LOC135088375	LOC135088375	Gene Expression
LOC135088076	LOC135088076	Gene Expression
LOC135088078	LOC135088078	Gene Expression
LOC135088103	LOC135088103	Gene Expression
LOC135088081	LOC135088081	Gene Expression
LOC135088191	LOC135088191	Gene Expression
LOC135088376	LOC135088376	Gene Expression
LOC135088082	LOC135088082	Gene Expression
LOC135088083	LOC135088083	Gene Expression
LOC135088377	LOC135088377	Gene Expression
LOC135088192	LOC135088192	Gene Expression
LOC135088193	LOC135088193	Gene Expression
LOC135088084	LOC135088084	Gene Expression
LOC135088378	LOC135088378	Gene Expression
LOC135088379	LOC135088379	Gene Expression
LOC135088194	LOC135088194	Gene Expression
LOC135088088	LOC135088088	Gene Expression
LOC135088087	LOC135088087	Gene Expression
LOC135088085	LOC135088085	Gene Expression
LOC135088195	LOC135088195	Gene Expression
LOC135088380	LOC135088380	Gene Expression
LOC135088381	LOC135088381	Gene Expression
LOC135088382	LOC135088382	Gene Expression
LOC135088383	LOC135088383	Gene Expression
LOC135088113	LOC135088113	Gene Expression
LOC135088384	LOC135088384	Gene Expression
LOC135087673	LOC135087673	Gene Expression
LOC135088089	LOC135088089	Gene Expression
LOC135088090	LOC135088090	Gene Expression
LOC135088091	LOC135088091	Gene Expression
LOC135088385	LOC135088385	Gene Expression
LOC135088092	LOC135088092	Gene Expression
LOC135088386	LOC135088386	Gene Expression
LOC135088104	LOC135088104	Gene Expression
LOC135088110	LOC135088110	Gene Expression
LOC135088196	LOC135088196	Gene Expression
LOC135088112	LOC135088112	Gene Expression
LOC135087707	LOC135087707	Gene Expression
LOC135087723	LOC135087723	Gene Expression
LOC135088387	LOC135088387	Gene Expression
LOC135088388	LOC135088388	Gene Expression
LOC135088111	LOC135088111	Gene Expression
LOC135088106	LOC135088106	Gene Expression
LOC135088094	LOC135088094	Gene Expression
LOC135088102	LOC135088102	Gene Expression
LOC135087745	LOC135087745	Gene Expression
LOC135088105	LOC135088105	Gene Expression
LOC135088389	LOC135088389	Gene Expression
LOC135088197	LOC135088197	Gene Expression
LOC135088096	LOC135088096	Gene Expression
LOC135088108	LOC135088108	Gene Expression
LOC135088109	LOC135088109	Gene Expression
LOC135088098	LOC135088098	Gene Expression
LOC135088099	LOC135088099	Gene Expression
LOC135088390	LOC135088390	Gene Expression
LOC135087772	LOC135087772	Gene Expression
LOC135088391	LOC135088391	Gene Expression
LOC135088392	LOC135088392	Gene Expression
LOC135088393	LOC135088393	Gene Expression
LOC135087805	LOC135087805	Gene Expression
LOC135088100	LOC135088100	Gene Expression
LOC135088394	LOC135088394	Gene Expression
LOC135088395	LOC135088395	Gene Expression
LOC135088198	LOC135088198	Gene Expression
Trnaa-agc_3	Trnaa-agc_3	Gene Expression
LOC135088396	LOC135088396	Gene Expression
LOC135088397	LOC135088397	Gene Expression
LOC135088398	LOC135088398	Gene Expression
LOC135088199	LOC135088199	Gene Expression
LOC135088200	LOC135088200	Gene Expression
LOC135088201	LOC135088201	Gene Expression
LOC135088202	LOC135088202	Gene Expression
LOC135071410	LOC135071410	Gene Expression
LOC135088452	LOC135088452	Gene Expression
LOC135088435	LOC135088435	Gene Expression
LOC135088436	LOC135088436	Gene Expression
LOC135071312	LOC135071312	Gene Expression
LOC135071313	LOC135071313	Gene Expression
LOC135088437	LOC135088437	Gene Expression
LOC135088474	LOC135088474	Gene Expression
LOC135088472	LOC135088472	Gene Expression
Trnam-cau_1	Trnam-cau_1	Gene Expression
Trnaa-ggc_2	Trnaa-ggc_2	Gene Expression
LOC135071411	LOC135071411	Gene Expression
LOC135071314	LOC135071314	Gene Expression
LOC135071315	LOC135071315	Gene Expression
LOC135088475	LOC135088475	Gene Expression
LOC135071316	LOC135071316	Gene Expression
LOC135088438	LOC135088438	Gene Expression
LOC135088439	LOC135088439	Gene Expression
LOC135071412	LOC135071412	Gene Expression
LOC135071317	LOC135071317	Gene Expression
LOC135088434	LOC135088434	Gene Expression
LOC135088440	LOC135088440	Gene Expression
LOC135088441	LOC135088441	Gene Expression
LOC135071413	LOC135071413	Gene Expression
LOC135071414	LOC135071414	Gene Expression
LOC135071415	LOC135071415	Gene Expression
LOC135088454	LOC135088454	Gene Expression
LOC135088455	LOC135088455	Gene Expression
LOC135088451	LOC135088451	Gene Expression
LOC135071295	LOC135071295	Gene Expression
LOC135088443	LOC135088443	Gene Expression
LOC135071416	LOC135071416	Gene Expression
LOC135088444	LOC135088444	Gene Expression
LOC135071319	LOC135071319	Gene Expression
LOC135088461	LOC135088461	Gene Expression
LOC135088460	LOC135088460	Gene Expression
LOC135088473	LOC135088473	Gene Expression
LOC135071417	LOC135071417	Gene Expression
LOC135071296	LOC135071296	Gene Expression
LOC135071418	LOC135071418	Gene Expression
LOC135071419	LOC135071419	Gene Expression
LOC135071297	LOC135071297	Gene Expression
LOC135071420	LOC135071420	Gene Expression
LOC135071298	LOC135071298	Gene Expression
LOC135071421	LOC135071421	Gene Expression
LOC135071299	LOC135071299	Gene Expression
Trnaa-ggc_3	Trnaa-ggc_3	Gene Expression
LOC135088445	LOC135088445	Gene Expression
LOC135071422	LOC135071422	Gene Expression
LOC135088457	LOC135088457	Gene Expression
LOC135071300	LOC135071300	Gene Expression
LOC135071423	LOC135071423	Gene Expression
LOC135088467	LOC135088467	Gene Expression
LOC135088471	LOC135088471	Gene Expression
LOC135088468	LOC135088468	Gene Expression
LOC135071320	LOC135071320	Gene Expression
LOC135071321	LOC135071321	Gene Expression
LOC135088464	LOC135088464	Gene Expression
LOC135088465	LOC135088465	Gene Expression
LOC135088446	LOC135088446	Gene Expression
LOC135088448	LOC135088448	Gene Expression
LOC135088447	LOC135088447	Gene Expression
LOC135088463	LOC135088463	Gene Expression
LOC135088462	LOC135088462	Gene Expression
LOC135071424	LOC135071424	Gene Expression
LOC135088459	LOC135088459	Gene Expression
LOC135071301	LOC135071301	Gene Expression
LOC135071302	LOC135071302	Gene Expression
LOC135071303	LOC135071303	Gene Expression
LOC135088470	LOC135088470	Gene Expression
LOC135088449	LOC135088449	Gene Expression
LOC135088450	LOC135088450	Gene Expression
LOC135088456	LOC135088456	Gene Expression
LOC135088469	LOC135088469	Gene Expression
LOC135071322	LOC135071322	Gene Expression
LOC135071425	LOC135071425	Gene Expression
LOC135088479	LOC135088479	Gene Expression
LOC135088477	LOC135088477	Gene Expression
LOC135088478	LOC135088478	Gene Expression
LOC135088480	LOC135088480	Gene Expression
LOC135088481	LOC135088481	Gene Expression
LOC135088482	LOC135088482	Gene Expression
LOC135071323	LOC135071323	Gene Expression
LOC135071324	LOC135071324	Gene Expression
LOC135071426	LOC135071426	Gene Expression
LOC135088489	LOC135088489	Gene Expression
LOC135088483	LOC135088483	Gene Expression
LOC135088486	LOC135088486	Gene Expression
LOC135088488	LOC135088488	Gene Expression
LOC135088484	LOC135088484	Gene Expression
LOC135088496	LOC135088496	Gene Expression
LOC135088485	LOC135088485	Gene Expression
LOC135071427	LOC135071427	Gene Expression
LOC135071325	LOC135071325	Gene Expression
LOC135088495	LOC135088495	Gene Expression
LOC135088490	LOC135088490	Gene Expression
LOC135088498	LOC135088498	Gene Expression
LOC135071326	LOC135071326	Gene Expression
LOC135071327	LOC135071327	Gene Expression
LOC135071429	LOC135071429	Gene Expression
LOC135088493	LOC135088493	Gene Expression
LOC135088494	LOC135088494	Gene Expression
LOC135088491	LOC135088491	Gene Expression
LOC135088492	LOC135088492	Gene Expression
LOC135088499	LOC135088499	Gene Expression
LOC135071329	LOC135071329	Gene Expression
LOC135088500	LOC135088500	Gene Expression
LOC135071430	LOC135071430	Gene Expression
LOC135071431	LOC135071431	Gene Expression
LOC135071432	LOC135071432	Gene Expression
LOC135071330	LOC135071330	Gene Expression
LOC135088502	LOC135088502	Gene Expression
LOC135088501	LOC135088501	Gene Expression
LOC135088503	LOC135088503	Gene Expression
LOC135088504	LOC135088504	Gene Expression
LOC135088506	LOC135088506	Gene Expression
LOC135071433	LOC135071433	Gene Expression
LOC135088505	LOC135088505	Gene Expression
LOC135071331	LOC135071331	Gene Expression
LOC135088507	LOC135088507	Gene Expression
LOC135071332	LOC135071332	Gene Expression
LOC135071434	LOC135071434	Gene Expression
LOC135071435	LOC135071435	Gene Expression
LOC135088534	LOC135088534	Gene Expression
LOC135071436	LOC135071436	Gene Expression
LOC135088532	LOC135088532	Gene Expression
LOC135088525	LOC135088525	Gene Expression
LOC135071437	LOC135071437	Gene Expression
LOC135071333	LOC135071333	Gene Expression
LOC135088508	LOC135088508	Gene Expression
LOC135088520	LOC135088520	Gene Expression
LOC135088528	LOC135088528	Gene Expression
LOC135071439	LOC135071439	Gene Expression
LOC135071440	LOC135071440	Gene Expression
LOC135071441	LOC135071441	Gene Expression
LOC135071442	LOC135071442	Gene Expression
LOC135071447	LOC135071447	Gene Expression
LOC135088509	LOC135088509	Gene Expression
LOC135088510	LOC135088510	Gene Expression
LOC135071443	LOC135071443	Gene Expression
LOC135071445	LOC135071445	Gene Expression
LOC135071446	LOC135071446	Gene Expression
LOC135071304	LOC135071304	Gene Expression
LOC135088511	LOC135088511	Gene Expression
LOC135088519	LOC135088519	Gene Expression
LOC135071448	LOC135071448	Gene Expression
LOC135088512	LOC135088512	Gene Expression
LOC135071449	LOC135071449	Gene Expression
LOC135088533	LOC135088533	Gene Expression
LOC135071334	LOC135071334	Gene Expression
LOC135088536	LOC135088536	Gene Expression
LOC135088535	LOC135088535	Gene Expression
LOC135088513	LOC135088513	Gene Expression
LOC135071335	LOC135071335	Gene Expression
LOC135088529	LOC135088529	Gene Expression
LOC135088527	LOC135088527	Gene Expression
LOC135071336	LOC135071336	Gene Expression
LOC135088521	LOC135088521	Gene Expression
LOC135088537	LOC135088537	Gene Expression
LOC135088531	LOC135088531	Gene Expression
LOC135088526	LOC135088526	Gene Expression
LOC135088518	LOC135088518	Gene Expression
LOC135088524	LOC135088524	Gene Expression
LOC135088517	LOC135088517	Gene Expression
LOC135071450	LOC135071450	Gene Expression
LOC135088515	LOC135088515	Gene Expression
LOC135088516	LOC135088516	Gene Expression
LOC135088514	LOC135088514	Gene Expression
LOC135071337	LOC135071337	Gene Expression
LOC135071338	LOC135071338	Gene Expression
LOC135071340	LOC135071340	Gene Expression
LOC135071341	LOC135071341	Gene Expression
LOC135088538	LOC135088538	Gene Expression
LOC135088542	LOC135088542	Gene Expression
LOC135088540	LOC135088540	Gene Expression
LOC135088541	LOC135088541	Gene Expression
LOC135088539	LOC135088539	Gene Expression
LOC135088544	LOC135088544	Gene Expression
LOC135071451	LOC135071451	Gene Expression
LOC135071452	LOC135071452	Gene Expression
LOC135071343	LOC135071343	Gene Expression
LOC135071453	LOC135071453	Gene Expression
LOC135088545	LOC135088545	Gene Expression
LOC135088546	LOC135088546	Gene Expression
LOC135088547	LOC135088547	Gene Expression
LOC135088548	LOC135088548	Gene Expression
LOC135088549	LOC135088549	Gene Expression
LOC135088550	LOC135088550	Gene Expression
LOC135088551	LOC135088551	Gene Expression
LOC135071344	LOC135071344	Gene Expression
LOC135071345	LOC135071345	Gene Expression
LOC135088554	LOC135088554	Gene Expression
LOC135088555	LOC135088555	Gene Expression
LOC135071347	LOC135071347	Gene Expression
LOC135088552	LOC135088552	Gene Expression
LOC135071348	LOC135071348	Gene Expression
LOC135071349	LOC135071349	Gene Expression
LOC135088556	LOC135088556	Gene Expression
LOC135071305	LOC135071305	Gene Expression
LOC135088557	LOC135088557	Gene Expression
LOC135088558	LOC135088558	Gene Expression
LOC135088582	LOC135088582	Gene Expression
LOC135071454	LOC135071454	Gene Expression
LOC135071456	LOC135071456	Gene Expression
LOC135088600	LOC135088600	Gene Expression
LOC135088594	LOC135088594	Gene Expression
LOC135071350	LOC135071350	Gene Expression
LOC135071457	LOC135071457	Gene Expression
LOC135088580	LOC135088580	Gene Expression
LOC135088581	LOC135088581	Gene Expression
LOC135088605	LOC135088605	Gene Expression
LOC135088604	LOC135088604	Gene Expression
LOC135071351	LOC135071351	Gene Expression
LOC135071352	LOC135071352	Gene Expression
LOC135071353	LOC135071353	Gene Expression
LOC135088603	LOC135088603	Gene Expression
LOC135088601	LOC135088601	Gene Expression
LOC135088602	LOC135088602	Gene Expression
LOC135088599	LOC135088599	Gene Expression
LOC135071458	LOC135071458	Gene Expression
LOC135088587	LOC135088587	Gene Expression
LOC135088609	LOC135088609	Gene Expression
LOC135071459	LOC135071459	Gene Expression
LOC135071460	LOC135071460	Gene Expression
LOC135088559	LOC135088559	Gene Expression
LOC135088608	LOC135088608	Gene Expression
LOC135071306	LOC135071306	Gene Expression
LOC135088591	LOC135088591	Gene Expression
LOC135088561	LOC135088561	Gene Expression
LOC135088568	LOC135088568	Gene Expression
LOC135088565	LOC135088565	Gene Expression
LOC135071354	LOC135071354	Gene Expression
LOC135088562	LOC135088562	Gene Expression
LOC135071461	LOC135071461	Gene Expression
LOC135071355	LOC135071355	Gene Expression
LOC135088567	LOC135088567	Gene Expression
LOC135071462	LOC135071462	Gene Expression
LOC135071463	LOC135071463	Gene Expression
LOC135088564	LOC135088564	Gene Expression
LOC135088563	LOC135088563	Gene Expression
LOC135071464	LOC135071464	Gene Expression
LOC135088598	LOC135088598	Gene Expression
LOC135088590	LOC135088590	Gene Expression
LOC135088595	LOC135088595	Gene Expression
LOC135088585	LOC135088585	Gene Expression
LOC135071356	LOC135071356	Gene Expression
LOC135088579	LOC135088579	Gene Expression
LOC135088569	LOC135088569	Gene Expression
LOC135071466	LOC135071466	Gene Expression
LOC135071468	LOC135071468	Gene Expression
LOC135071467	LOC135071467	Gene Expression
LOC135088606	LOC135088606	Gene Expression
LOC135088571	LOC135088571	Gene Expression
LOC135088570	LOC135088570	Gene Expression
LOC135088573	LOC135088573	Gene Expression
LOC135088574	LOC135088574	Gene Expression
LOC135088575	LOC135088575	Gene Expression
LOC135088597	LOC135088597	Gene Expression
LOC135071469	LOC135071469	Gene Expression
LOC135088576	LOC135088576	Gene Expression
LOC135071470	LOC135071470	Gene Expression
LOC135088586	LOC135088586	Gene Expression
LOC135088596	LOC135088596	Gene Expression
LOC135071471	LOC135071471	Gene Expression
LOC135088584	LOC135088584	Gene Expression
LOC135088593	LOC135088593	Gene Expression
LOC135071472	LOC135071472	Gene Expression
LOC135088578	LOC135088578	Gene Expression
LOC135071473	LOC135071473	Gene Expression
LOC135088577	LOC135088577	Gene Expression
LOC135071474	LOC135071474	Gene Expression
LOC135071475	LOC135071475	Gene Expression
LOC135071476	LOC135071476	Gene Expression
LOC135071358	LOC135071358	Gene Expression
LOC135088610	LOC135088610	Gene Expression
LOC135088612	LOC135088612	Gene Expression
LOC135088611	LOC135088611	Gene Expression
LOC135088614	LOC135088614	Gene Expression
LOC135088615	LOC135088615	Gene Expression
LOC135088613	LOC135088613	Gene Expression
LOC135088617	LOC135088617	Gene Expression
LOC135088616	LOC135088616	Gene Expression
LOC135088619	LOC135088619	Gene Expression
LOC135088618	LOC135088618	Gene Expression
LOC135071359	LOC135071359	Gene Expression
LOC135088629	LOC135088629	Gene Expression
LOC135071478	LOC135071478	Gene Expression
LOC135088620	LOC135088620	Gene Expression
LOC135071479	LOC135071479	Gene Expression
LOC135088624	LOC135088624	Gene Expression
LOC135088621	LOC135088621	Gene Expression
LOC135088622	LOC135088622	Gene Expression
LOC135088623	LOC135088623	Gene Expression
LOC135088630	LOC135088630	Gene Expression
LOC135088626	LOC135088626	Gene Expression
LOC135088627	LOC135088627	Gene Expression
LOC135088625	LOC135088625	Gene Expression
LOC135088628	LOC135088628	Gene Expression
LOC135088631	LOC135088631	Gene Expression
LOC135088632	LOC135088632	Gene Expression
LOC135071480	LOC135071480	Gene Expression
LOC135071481	LOC135071481	Gene Expression
LOC135071360	LOC135071360	Gene Expression
LOC135071482	LOC135071482	Gene Expression
LOC135071483	LOC135071483	Gene Expression
LOC135071484	LOC135071484	Gene Expression
LOC135071485	LOC135071485	Gene Expression
LOC135088646	LOC135088646	Gene Expression
LOC135071486	LOC135071486	Gene Expression
LOC135088644	LOC135088644	Gene Expression
LOC135071487	LOC135071487	Gene Expression
LOC135088643	LOC135088643	Gene Expression
LOC135088640	LOC135088640	Gene Expression
LOC135088641	LOC135088641	Gene Expression
LOC135088642	LOC135088642	Gene Expression
LOC135088639	LOC135088639	Gene Expression
LOC135088638	LOC135088638	Gene Expression
LOC135088635	LOC135088635	Gene Expression
LOC135088634	LOC135088634	Gene Expression
LOC135088636	LOC135088636	Gene Expression
LOC135071489	LOC135071489	Gene Expression
LOC135088637	LOC135088637	Gene Expression
LOC135071361	LOC135071361	Gene Expression
LOC135071362	LOC135071362	Gene Expression
LOC135088633	LOC135088633	Gene Expression
LOC135071490	LOC135071490	Gene Expression
LOC135071491	LOC135071491	Gene Expression
LOC135071492	LOC135071492	Gene Expression
LOC135088647	LOC135088647	Gene Expression
LOC135088648	LOC135088648	Gene Expression
LOC135088649	LOC135088649	Gene Expression
LOC135088650	LOC135088650	Gene Expression
LOC135071493	LOC135071493	Gene Expression
LOC135071363	LOC135071363	Gene Expression
LOC135088651	LOC135088651	Gene Expression
LOC135071494	LOC135071494	Gene Expression
LOC135088653	LOC135088653	Gene Expression
LOC135088654	LOC135088654	Gene Expression
LOC135088655	LOC135088655	Gene Expression
LOC135088656	LOC135088656	Gene Expression
LOC135088657	LOC135088657	Gene Expression
LOC135088658	LOC135088658	Gene Expression
LOC135088660	LOC135088660	Gene Expression
LOC135088659	LOC135088659	Gene Expression
LOC135071495	LOC135071495	Gene Expression
LOC135071365	LOC135071365	Gene Expression
LOC135088664	LOC135088664	Gene Expression
LOC135088665	LOC135088665	Gene Expression
LOC135071496	LOC135071496	Gene Expression
LOC135088663	LOC135088663	Gene Expression
LOC135088669	LOC135088669	Gene Expression
LOC135088666	LOC135088666	Gene Expression
LOC135088661	LOC135088661	Gene Expression
LOC135088662	LOC135088662	Gene Expression
LOC135088667	LOC135088667	Gene Expression
LOC135088668	LOC135088668	Gene Expression
LOC135088670	LOC135088670	Gene Expression
LOC135071063	LOC135071063	Gene Expression
LOC135071064	LOC135071064	Gene Expression
LOC135071065	LOC135071065	Gene Expression
LOC135071498	LOC135071498	Gene Expression
LOC135071066	LOC135071066	Gene Expression
LOC135071067	LOC135071067	Gene Expression
LOC135071068	LOC135071068	Gene Expression
LOC135071069	LOC135071069	Gene Expression
LOC135071071	LOC135071071	Gene Expression
LOC135071070	LOC135071070	Gene Expression
LOC135071072	LOC135071072	Gene Expression
LOC135071074	LOC135071074	Gene Expression
LOC135071307	LOC135071307	Gene Expression
LOC135071073	LOC135071073	Gene Expression
LOC135071075	LOC135071075	Gene Expression
LOC135071077	LOC135071077	Gene Expression
LOC135071366	LOC135071366	Gene Expression
LOC135071499	LOC135071499	Gene Expression
LOC135071367	LOC135071367	Gene Expression
LOC135071078	LOC135071078	Gene Expression
LOC135071368	LOC135071368	Gene Expression
LOC135071500	LOC135071500	Gene Expression
LOC135071501	LOC135071501	Gene Expression
LOC135071502	LOC135071502	Gene Expression
LOC135071503	LOC135071503	Gene Expression
LOC135071504	LOC135071504	Gene Expression
LOC135071112	LOC135071112	Gene Expression
LOC135071118	LOC135071118	Gene Expression
LOC135071117	LOC135071117	Gene Expression
LOC135071120	LOC135071120	Gene Expression
LOC135071111	LOC135071111	Gene Expression
LOC135071110	LOC135071110	Gene Expression
LOC135071114	LOC135071114	Gene Expression
LOC135071122	LOC135071122	Gene Expression
LOC135071121	LOC135071121	Gene Expression
LOC135071119	LOC135071119	Gene Expression
LOC135071124	LOC135071124	Gene Expression
LOC135071505	LOC135071505	Gene Expression
LOC135071506	LOC135071506	Gene Expression
LOC135071507	LOC135071507	Gene Expression
LOC135071100	LOC135071100	Gene Expression
LOC135071508	LOC135071508	Gene Expression
LOC135071509	LOC135071509	Gene Expression
LOC135071098	LOC135071098	Gene Expression
Trnas-gcu_2	Trnas-gcu_2	Gene Expression
LOC135071125	LOC135071125	Gene Expression
LOC135071095	LOC135071095	Gene Expression
LOC135071510	LOC135071510	Gene Expression
LOC135071079	LOC135071079	Gene Expression
LOC135071511	LOC135071511	Gene Expression
LOC135071080	LOC135071080	Gene Expression
LOC135071096	LOC135071096	Gene Expression
LOC135071308	LOC135071308	Gene Expression
LOC135071081	LOC135071081	Gene Expression
LOC135071106	LOC135071106	Gene Expression
LOC135071512	LOC135071512	Gene Expression
LOC135071101	LOC135071101	Gene Expression
LOC135071099	LOC135071099	Gene Expression
LOC135071102	LOC135071102	Gene Expression
LOC135071513	LOC135071513	Gene Expression
LOC135071104	LOC135071104	Gene Expression
LOC135071130	LOC135071130	Gene Expression
LOC135071129	LOC135071129	Gene Expression
LOC135071514	LOC135071514	Gene Expression
LOC135071082	LOC135071082	Gene Expression
LOC135071515	LOC135071515	Gene Expression
LOC135071083	LOC135071083	Gene Expression
LOC135071084	LOC135071084	Gene Expression
LOC135071309	LOC135071309	Gene Expression
LOC135071085	LOC135071085	Gene Expression
LOC135071087	LOC135071087	Gene Expression
LOC135071088	LOC135071088	Gene Expression
LOC135071127	LOC135071127	Gene Expression
LOC135071116	LOC135071116	Gene Expression
LOC135071089	LOC135071089	Gene Expression
LOC135071090	LOC135071090	Gene Expression
LOC135071516	LOC135071516	Gene Expression
LOC135071091	LOC135071091	Gene Expression
LOC135071097	LOC135071097	Gene Expression
LOC135071109	LOC135071109	Gene Expression
LOC135071108	LOC135071108	Gene Expression
LOC135071107	LOC135071107	Gene Expression
LOC135071105	LOC135071105	Gene Expression
LOC135071517	LOC135071517	Gene Expression
LOC135071092	LOC135071092	Gene Expression
LOC135071093	LOC135071093	Gene Expression
LOC135071369	LOC135071369	Gene Expression
LOC135071128	LOC135071128	Gene Expression
LOC135071126	LOC135071126	Gene Expression
LOC135071103	LOC135071103	Gene Expression
LOC135071115	LOC135071115	Gene Expression
LOC135071131	LOC135071131	Gene Expression
LOC135071132	LOC135071132	Gene Expression
LOC135071134	LOC135071134	Gene Expression
LOC135071138	LOC135071138	Gene Expression
LOC135071152	LOC135071152	Gene Expression
LOC135071154	LOC135071154	Gene Expression
LOC135071149	LOC135071149	Gene Expression
LOC135071182	LOC135071182	Gene Expression
LOC135071168	LOC135071168	Gene Expression
LOC135071370	LOC135071370	Gene Expression
LOC135071167	LOC135071167	Gene Expression
LOC135071160	LOC135071160	Gene Expression
LOC135071139	LOC135071139	Gene Expression
LOC135071174	LOC135071174	Gene Expression
LOC135071371	LOC135071371	Gene Expression
LOC135071157	LOC135071157	Gene Expression
LOC135071141	LOC135071141	Gene Expression
LOC135071146	LOC135071146	Gene Expression
LOC135071372	LOC135071372	Gene Expression
LOC135071518	LOC135071518	Gene Expression
LOC135071373	LOC135071373	Gene Expression
LOC135071140	LOC135071140	Gene Expression
LOC135071153	LOC135071153	Gene Expression
LOC135071145	LOC135071145	Gene Expression
LOC135071144	LOC135071144	Gene Expression
LOC135071175	LOC135071175	Gene Expression
LOC135071166	LOC135071166	Gene Expression
LOC135071164	LOC135071164	Gene Expression
LOC135071162	LOC135071162	Gene Expression
LOC135071178	LOC135071178	Gene Expression
LOC135071375	LOC135071375	Gene Expression
LOC135071155	LOC135071155	Gene Expression
LOC135071519	LOC135071519	Gene Expression
LOC135071520	LOC135071520	Gene Expression
LOC135071521	LOC135071521	Gene Expression
LOC135071163	LOC135071163	Gene Expression
LOC135071156	LOC135071156	Gene Expression
LOC135071165	LOC135071165	Gene Expression
LOC135071376	LOC135071376	Gene Expression
LOC135071377	LOC135071377	Gene Expression
LOC135071522	LOC135071522	Gene Expression
LOC135071180	LOC135071180	Gene Expression
LOC135071169	LOC135071169	Gene Expression
LOC135071171	LOC135071171	Gene Expression
LOC135071179	LOC135071179	Gene Expression
LOC135071161	LOC135071161	Gene Expression
LOC135071378	LOC135071378	Gene Expression
LOC135071150	LOC135071150	Gene Expression
LOC135071143	LOC135071143	Gene Expression
LOC135071379	LOC135071379	Gene Expression
LOC135071135	LOC135071135	Gene Expression
LOC135071310	LOC135071310	Gene Expression
LOC135071148	LOC135071148	Gene Expression
LOC135071181	LOC135071181	Gene Expression
LOC135071173	LOC135071173	Gene Expression
LOC135071523	LOC135071523	Gene Expression
LOC135071524	LOC135071524	Gene Expression
LOC135071526	LOC135071526	Gene Expression
LOC135071172	LOC135071172	Gene Expression
LOC135071136	LOC135071136	Gene Expression
LOC135071380	LOC135071380	Gene Expression
LOC135071142	LOC135071142	Gene Expression
LOC135071158	LOC135071158	Gene Expression
LOC135071381	LOC135071381	Gene Expression
LOC135071183	LOC135071183	Gene Expression
LOC135071382	LOC135071382	Gene Expression
LOC135071184	LOC135071184	Gene Expression
LOC135071185	LOC135071185	Gene Expression
LOC135071186	LOC135071186	Gene Expression
LOC135071527	LOC135071527	Gene Expression
LOC135071383	LOC135071383	Gene Expression
LOC135071528	LOC135071528	Gene Expression
LOC135071188	LOC135071188	Gene Expression
LOC135071197	LOC135071197	Gene Expression
LOC135071189	LOC135071189	Gene Expression
LOC135071384	LOC135071384	Gene Expression
LOC135071195	LOC135071195	Gene Expression
LOC135071386	LOC135071386	Gene Expression
LOC135071529	LOC135071529	Gene Expression
LOC135071190	LOC135071190	Gene Expression
LOC135071191	LOC135071191	Gene Expression
LOC135071530	LOC135071530	Gene Expression
LOC135071198	LOC135071198	Gene Expression
LOC135071531	LOC135071531	Gene Expression
LOC135071207	LOC135071207	Gene Expression
LOC135071192	LOC135071192	Gene Expression
LOC135071532	LOC135071532	Gene Expression
LOC135071202	LOC135071202	Gene Expression
LOC135071209	LOC135071209	Gene Expression
LOC135071194	LOC135071194	Gene Expression
LOC135071387	LOC135071387	Gene Expression
LOC135071193	LOC135071193	Gene Expression
LOC135071203	LOC135071203	Gene Expression
LOC135071200	LOC135071200	Gene Expression
LOC135071199	LOC135071199	Gene Expression
LOC135071208	LOC135071208	Gene Expression
LOC135071201	LOC135071201	Gene Expression
LOC135071388	LOC135071388	Gene Expression
LOC135071389	LOC135071389	Gene Expression
LOC135071205	LOC135071205	Gene Expression
LOC135071533	LOC135071533	Gene Expression
LOC135071206	LOC135071206	Gene Expression
LOC135071390	LOC135071390	Gene Expression
LOC135071391	LOC135071391	Gene Expression
LOC135071210	LOC135071210	Gene Expression
LOC135071226	LOC135071226	Gene Expression
LOC135071392	LOC135071392	Gene Expression
LOC135071211	LOC135071211	Gene Expression
LOC135071534	LOC135071534	Gene Expression
LOC135071227	LOC135071227	Gene Expression
LOC135071535	LOC135071535	Gene Expression
LOC135071225	LOC135071225	Gene Expression
LOC135071231	LOC135071231	Gene Expression
LOC135071212	LOC135071212	Gene Expression
LOC135071536	LOC135071536	Gene Expression
LOC135071537	LOC135071537	Gene Expression
LOC135071393	LOC135071393	Gene Expression
LOC135071213	LOC135071213	Gene Expression
LOC135071215	LOC135071215	Gene Expression
LOC135071216	LOC135071216	Gene Expression
LOC135071223	LOC135071223	Gene Expression
LOC135071230	LOC135071230	Gene Expression
LOC135071222	LOC135071222	Gene Expression
LOC135071217	LOC135071217	Gene Expression
LOC135071538	LOC135071538	Gene Expression
LOC135071228	LOC135071228	Gene Expression
LOC135071219	LOC135071219	Gene Expression
LOC135071218	LOC135071218	Gene Expression
LOC135071220	LOC135071220	Gene Expression
LOC135071539	LOC135071539	Gene Expression
